GEO_ID,NAME,STATE_NUM,Population,STUDIO,1_BED,2_BED,3_BED,4_BED
0500000US18077,Jefferson County,18,32167,696,701,844,1119,1438
0500000US18079,Jennings County,18,27639,631,635,836,1152,1394
0500000US18081,Johnson County,18,156148,771,897,1065,1397,1671
0500000US18083,Knox County,18,36833,592,645,849,1033,1141
0500000US18085,Kosciusko County,18,79156,623,763,893,1107,1255
0500000US18087,LaGrange County,18,39537,578,630,829,1143,1150
0500000US18089,Lake County,18,485983,677,815,1000,1227,1361
0500000US18091,LaPorte County,18,110026,626,754,936,1214,1346
0500000US18093,Lawrence County,18,45552,572,650,856,1042,1424
0500000US18095,Madison County,18,129486,638,696,908,1160,1220
0500000US18097,Marion County,18,957337,771,897,1065,1397,1671
0500000US18099,Marshall County,18,46336,578,673,829,1127,1343
0500000US18101,Martin County,18,10169,576,628,826,1005,1407
0500000US18103,Miami County,18,35684,576,669,826,1092,1360
0500000US18105,Monroe County,18,147318,817,957,1124,1573,1864
0500000US18107,Montgomery County,18,38295,591,661,847,1155,1296
0500000US18109,Morgan County,18,70141,771,897,1065,1397,1671
0500000US18111,Newton County,18,13981,677,815,1000,1227,1361
0500000US18113,Noble County,18,47640,573,651,857,1056,1267
0500000US18115,Ohio County,18,5890,731,839,1093,1464,1645
0500000US18117,Orange County,18,19552,576,628,826,1174,1295
0500000US18119,Owen County,18,20854,644,671,876,1205,1492
0500000US18121,Parke County,18,16912,641,660,869,1079,1167
0500000US18123,Perry County,18,19091,576,642,826,1048,1407
0500000US18125,Pike County,18,12364,576,731,826,1140,1144
0500000US18127,Porter County,18,169482,677,815,1000,1227,1361
0500000US18129,Posey County,18,25480,691,778,973,1260,1462
0500000US18131,Pulaski County,18,12482,576,731,826,1047,1407
0500000US18133,Putnam County,18,37419,663,692,901,1242,1409
0500000US18135,Randolph County,18,24694,576,628,826,1099,1110
0500000US18137,Ripley County,18,28457,583,642,845,1139,1247
0500000US18139,Rush County,18,16632,561,637,839,1021,1127
0500000US18143,Scott County,18,270881,755,923,1099,1397,1476
0500000US18145,Shelby County,18,23785,659,718,945,1150,1269
0500000US18147,Spencer County,18,44559,771,897,1065,1397,1671
0500000US18141,St Joseph County,18,20364,552,628,826,1098,1358
0500000US18149,Starke County,18,22996,576,642,826,1042,1110
0500000US18151,Steuben County,18,34591,661,708,920,1120,1236
0500000US18153,Sullivan County,18,20647,556,631,831,1011,1200
0500000US18155,Switzerland County,18,10727,576,628,826,1174,1334
0500000US18157,Tippecanoe County,18,193302,794,917,1071,1323,1661
0500000US18159,Tipton County,18,15154,645,703,925,1126,1272
0500000US18161,Union County,18,7140,609,699,909,1213,1401
0500000US18163,Vanderburgh County,18,181548,691,778,973,1260,1462
0500000US18165,Vermillion County,18,15485,647,684,860,1047,1294
0500000US18167,Vigo County,18,107305,647,684,860,1047,1294
0500000US18169,Wabash County,18,31198,591,643,847,1031,1138
0500000US18171,Warren County,18,8219,656,671,883,1249,1504
0500000US18173,Warrick County,18,62608,691,778,973,1260,1462
0500000US18175,Washington County,18,27942,625,644,848,1130,1139
0500000US18177,Wayne County,18,66176,558,637,835,1036,1137
0500000US18179,Wells County,18,28010,583,635,836,1017,1223
0500000US18181,White County,18,24163,600,654,861,1088,1157
0500000US18183,Whitley County,18,33899,658,743,911,1161,1266
0500000US19001,Adair County,19,7048,581,604,795,1071,1075
0500000US19003,Adams County,19,3633,639,665,875,1065,1175
0500000US19005,Allamakee County,19,13761,581,604,795,1024,1109
0500000US19007,Appanoose County,19,12462,581,604,795,969,1186
0500000US19009,Audubon County,19,5528,581,604,795,968,1068
0500000US19011,Benton County,19,25558,600,604,795,1073,1128
0500000US19013,Black Hawk County,19,131813,629,740,934,1241,1591
0500000US19015,Boone County,19,26381,602,671,883,1246,1379
0500000US19017,Bremer County,19,25032,627,652,858,1076,1153
0500000US19019,Buchanan County,19,21141,643,647,852,1058,1145
0500000US19021,Buena Vista County,19,19950,595,628,814,1083,1107
0500000US19023,Butler County,19,14508,581,604,795,1058,1227
0500000US19025,Calhoun County,19,9656,581,647,795,984,1068
0500000US19027,Carroll County,19,20150,551,604,795,1064,1068
0500000US19029,Cass County,19,12990,581,674,795,1033,1189
0500000US19031,Cedar County,19,18475,630,655,862,1079,1158
0500000US19033,Cerro Gordo County,19,42672,610,634,835,1080,1262
0500000US19035,Cherokee County,19,11281,581,704,795,1130,1354
0500000US19037,Chickasaw County,19,11970,624,627,795,1130,1240
0500000US19039,Clarke County,19,9383,636,661,870,1113,1169
0500000US19041,Clay County,19,16138,542,657,811,1100,1154
0500000US19043,Clayton County,19,17527,532,604,795,992,1068
0500000US19045,Clinton County,19,46734,603,634,835,1031,1122
0500000US19047,Crawford County,19,16998,581,675,795,1025,1205
0500000US19049,Dallas County,19,90418,791,889,1074,1473,1499
0500000US19051,Davis County,19,8977,581,691,795,994,1069
0500000US19053,Decatur County,19,7908,532,604,795,968,1354
0500000US19055,Delaware County,19,17107,581,644,795,1020,1096
0500000US19057,Des Moines County,19,39227,642,729,960,1176,1290
0500000US19059,Dickinson County,19,17260,693,721,949,1160,1275
0500000US19061,Dubuque County,19,97193,621,706,929,1238,1582
0500000US19063,Emmet County,19,9322,581,612,795,1064,1068
0500000US19065,Fayette County,19,19604,532,604,795,973,1278
0500000US19067,Floyd County,19,15713,625,629,795,1064,1068
0500000US19069,Franklin County,19,10091,581,604,795,1092,1109
0500000US19071,Fremont County,19,6895,581,604,795,1056,1201
0500000US19073,Greene County,19,8923,581,604,795,1130,1221
0500000US19075,Grundy County,19,12262,629,740,934,1241,1591
0500000US19077,Guthrie County,19,10702,791,889,1074,1473,1499
0500000US19079,Hamilton County,19,14905,642,668,879,1070,1181
0500000US19081,Hancock County,19,10709,581,645,795,1096,1354
0500000US19083,Hardin County,19,16924,581,604,795,1057,1130
0500000US19085,Harrison County,19,14043,801,888,1083,1449,1611
0500000US19087,Henry County,19,19889,601,654,822,1103,1107
0500000US19089,Howard County,19,9201,581,704,795,1045,1117
0500000US19091,Humboldt County,19,9518,581,651,795,1130,1138
0500000US19093,Ida County,19,6862,581,604,795,968,1068
0500000US19095,Iowa County,19,16155,581,678,795,1130,1354
0500000US19097,Jackson County,19,19348,581,604,795,1092,1173
0500000US19099,Jasper County,19,37032,616,634,835,1158,1238
0500000US19101,Jefferson County,19,18153,646,650,856,1170,1299
0500000US19103,Johnson County,19,150819,810,922,1127,1602,1920
0500000US19105,Jones County,19,20575,532,604,795,1064,1068
0500000US19107,Keokuk County,19,10163,582,631,796,992,1069
0500000US19109,Kossuth County,19,14864,641,641,795,976,1068
0500000US19111,Lee County,19,33946,554,641,828,1119,1188
0500000US19113,Linn County,19,225601,615,699,920,1307,1567
0500000US19115,Louisa County,19,11125,532,645,795,1028,1068
0500000US19117,Lucas County,19,8556,690,717,944,1149,1268
0500000US19119,Lyon County,19,11800,581,702,795,968,1312
0500000US19121,Madison County,19,16148,791,889,1074,1473,1499
0500000US19123,Mahaska County,19,22351,629,642,798,971,1072
0500000US19125,Marion County,19,33193,571,665,854,1039,1147
0500000US19127,Marshall County,19,39804,639,652,844,1114,1134
0500000US19129,Mills County,19,15023,801,888,1083,1449,1611
0500000US19131,Mitchell County,19,10588,581,604,795,968,1068
0500000US19133,Monona County,19,8675,600,604,795,968,1280
0500000US19135,Monroe County,19,7761,604,628,827,1007,1112
0500000US19137,Montgomery County,19,10016,581,604,795,968,1094
0500000US19139,Muscatine County,19,42703,680,707,931,1175,1382
0500000US19141,OBrien County,19,13796,581,616,795,1110,1114
0500000US19143,Osceola County,19,6016,581,625,795,998,1068
0500000US19145,Page County,19,15205,581,610,795,1007,1255
0500000US19147,Palo Alto County,19,8941,581,604,795,973,1072
0500000US19149,Plymouth County,19,25141,597,652,795,1116,1120
0500000US19151,Pocahontas County,19,6725,581,604,795,968,1068
0500000US19153,Polk County,19,485418,791,889,1074,1473,1499
0500000US19155,Pottawattamie County,19,93478,801,888,1083,1449,1611
0500000US19157,Poweshiek County,19,18391,616,729,843,1128,1132
0500000US19159,Ringgold County,19,4922,581,633,795,1064,1068
0500000US19161,Sac County,19,9711,581,626,795,1130,1139
0500000US19163,Scott County,19,172938,606,733,906,1193,1353
0500000US19165,Shelby County,19,11544,581,676,795,1130,1304
0500000US19167,Sioux County,19,34900,591,642,809,1083,1087
0500000US19169,Story County,19,97355,800,862,981,1394,1671
0500000US19171,Tama County,19,16962,552,628,826,1005,1295
0500000US19173,Taylor County,19,6160,581,604,795,968,1100
0500000US19175,Union County,19,12303,581,644,795,1082,1086
0500000US19177,Van Buren County,19,7104,581,704,795,1074,1211
0500000US19179,Wapello County,19,35102,647,672,885,1102,1368
0500000US19181,Warren County,19,50867,791,889,1074,1473,1499
0500000US19183,Washington County,19,22100,591,672,884,1111,1277
0500000US19185,Wayne County,19,6426,581,604,795,968,1068
0500000US19187,Webster County,19,36348,600,604,795,1116,1131
0500000US19189,Winnebago County,19,10474,581,608,795,1059,1150
0500000US19191,Winneshiek County,19,20090,581,604,795,1064,1068
0500000US19193,Woodbury County,19,102687,620,705,928,1139,1247
0500000US19195,Worth County,19,7422,581,640,795,1130,1354
0500000US19197,Wright County,19,12644,581,604,795,968,1068
0500000US20001,Allen County,20,12503,564,605,797,970,1071
0500000US20003,Anderson County,20,7877,584,678,788,959,1276
0500000US20005,Atchison County,20,16210,555,611,804,1092,1175
0500000US20007,Barber County,20,4493,584,664,788,1034,1328
0500000US20009,Barton County,20,26209,584,637,788,1120,1237
0500000US20011,Bourbon County,20,14539,546,620,816,1035,1096
0500000US20013,Brown County,20,9575,584,599,788,1043,1083
0500000US20015,Butler County,20,66890,615,703,920,1218,1486
0500000US20017,Chase County,20,2604,584,599,788,959,1117
0500000US20019,Chautauqua County,20,3280,558,599,788,1056,1117
0500000US20021,Cherokee County,20,20017,527,606,788,1028,1059
0500000US20023,Cheyenne County,20,2639,584,696,788,985,1295
0500000US20025,Clark County,20,2006,612,711,826,1005,1110
0500000US20027,Clay County,20,8030,581,610,803,1141,1196
0500000US20029,Cloud County,20,8831,584,599,788,959,1133
0500000US20031,Coffey County,20,8218,578,662,788,1038,1183
0500000US20033,Comanche County,20,1759,584,599,788,1010,1117
0500000US20035,Cowley County,20,35090,527,599,788,1016,1152
0500000US20037,Crawford County,20,38874,632,636,837,1171,1175
0500000US20039,Decatur County,20,2826,584,618,788,1120,1342
0500000US20041,Dickinson County,20,18614,587,602,792,1061,1122
0500000US20043,Doniphan County,20,7616,598,680,895,1161,1255
0500000US20045,Douglas County,20,121304,753,836,1026,1458,1733
0500000US20047,Edwards County,20,2822,584,599,788,959,1117
0500000US20049,Elk County,20,2502,584,624,788,1092,1117
0500000US20051,Ellis County,20,28747,625,641,844,1148,1438
0500000US20053,Ellsworth County,20,6176,584,600,788,1055,1059
0500000US20055,Finney County,20,36451,688,706,929,1223,1424
0500000US20057,Ford County,20,33718,652,672,880,1109,1182
0500000US20059,Franklin County,20,25643,691,695,915,1128,1298
0500000US20061,Geary County,20,33309,672,676,890,1265,1513
0500000US20063,Gove County,20,2650,584,685,788,959,1059
0500000US20065,Graham County,20,2464,584,599,788,1052,1117
0500000US20067,Grant County,20,7324,584,599,788,1067,1117
0500000US20069,Gray County,20,6020,584,659,788,973,1059
0500000US20071,Greeley County,20,1156,584,690,788,1008,1117
0500000US20073,Greenwood County,20,6010,584,603,788,984,1117
0500000US20075,Hamilton County,20,2552,584,599,788,959,1139
0500000US20077,Harper County,20,5506,584,599,788,1001,1117
0500000US20079,Harvey County,20,34434,615,703,920,1218,1486
0500000US20081,Haskell County,20,3990,584,599,788,960,1117
0500000US20083,Hodgeman County,20,1872,586,601,791,1117,1121
0500000US20085,Jackson County,20,13249,688,692,911,1160,1346
0500000US20087,Jefferson County,20,18974,688,692,911,1160,1346
0500000US20089,Jewell County,20,2854,584,698,788,1010,1117
0500000US20091,Johnson County,20,597574,885,1002,1164,1530,1777
0500000US20093,Kearny County,20,3863,633,649,854,1039,1210
0500000US20095,Kingman County,20,7173,584,653,788,1120,1184
0500000US20097,Kiowa County,20,2483,584,599,788,959,1157
0500000US20099,Labette County,20,19938,527,599,788,962,1082
0500000US20101,Lane County,20,1523,584,599,788,959,1117
0500000US20103,Leavenworth County,20,81499,885,1002,1164,1530,1777
0500000US20105,Lincoln County,20,3013,584,599,788,959,1117
0500000US20107,Linn County,20,9687,885,1002,1164,1530,1777
0500000US20109,Logan County,20,2789,657,674,887,1080,1192
0500000US20111,Lyon County,20,33237,527,599,788,1059,1218
0500000US20115,Marion County,20,28557,621,637,838,1068,1198
0500000US20117,Marshall County,20,11865,584,601,788,1054,1059
0500000US20113,McPherson County,20,9713,584,599,788,1099,1341
0500000US20119,Meade County,20,4120,584,603,788,976,1059
0500000US20121,Miami County,20,33740,885,1002,1164,1530,1777
0500000US20123,Mitchell County,20,6053,584,645,788,959,1117
0500000US20125,Montgomery County,20,32114,595,599,788,1052,1141
0500000US20127,Morris County,20,5551,595,614,803,977,1095
0500000US20129,Morton County,20,2656,584,599,788,1005,1117
0500000US20131,Nemaha County,20,10109,527,602,788,1077,1140
0500000US20133,Neosho County,20,16008,595,599,788,1074,1249
0500000US20135,Ness County,20,2838,584,628,788,1010,1059
0500000US20137,Norton County,20,5416,584,599,788,959,1117
0500000US20139,Osage County,20,15855,688,692,911,1160,1346
0500000US20141,Osborne County,20,3494,584,611,788,959,1117
0500000US20143,Ottawa County,20,5776,622,638,840,1022,1128
0500000US20145,Pawnee County,20,6539,584,698,788,1040,1117
0500000US20147,Phillips County,20,5297,584,599,788,959,1059
0500000US20149,Pottawatomie County,20,24203,771,776,953,1253,1623
0500000US20151,Pratt County,20,9324,584,686,788,1120,1124
0500000US20153,Rawlins County,20,2490,584,599,788,973,1259
0500000US20155,Reno County,20,62421,582,662,871,1060,1170
0500000US20157,Republic County,20,4607,584,698,788,1055,1059
0500000US20159,Rice County,20,9532,584,663,788,1120,1342
0500000US20161,Riley County,20,74059,771,776,953,1253,1623
0500000US20163,Rooks County,20,4985,584,599,788,971,1059
0500000US20165,Rush County,20,2953,584,690,788,1061,1334
0500000US20167,Russell County,20,6896,584,599,788,959,1138
0500000US20169,Saline County,20,54384,612,696,900,1096,1330
0500000US20171,Scott County,20,4893,584,599,788,1120,1342
0500000US20173,Sedgwick County,20,515416,615,703,920,1218,1486
0500000US20175,Seward County,20,21902,696,713,939,1143,1261
0500000US20177,Shawnee County,20,177293,688,692,911,1160,1346
0500000US20179,Sheridan County,20,2515,584,649,788,1113,1117
0500000US20181,Sherman County,20,5904,656,672,885,1077,1254
0500000US20183,Smith County,20,3594,584,698,788,1113,1117
0500000US20185,Stafford County,20,4125,584,599,788,959,1117
0500000US20187,Stanton County,20,2030,588,602,793,1016,1124
0500000US20189,Stevens County,20,5498,616,632,832,1013,1150
0500000US20191,Sumner County,20,22928,570,647,852,1077,1188
0500000US20193,Thomas County,20,7748,584,599,788,959,1117
0500000US20195,Trego County,20,2802,584,599,788,959,1059
0500000US20197,Wabaunsee County,20,6877,688,692,911,1160,1346
0500000US20199,Wallace County,20,1583,584,599,788,959,1117
0500000US20201,Washington County,20,5474,578,599,788,963,1117
0500000US20203,Wichita County,20,2112,584,698,788,1113,1117
0500000US20205,Wilson County,20,8600,584,599,788,1120,1292
0500000US20207,Woodson County,20,3117,584,613,788,963,1277
0500000US20209,Wyandotte County,20,165447,885,1002,1164,1530,1777
0500000US21001,Adair County,21,19366,573,577,742,1055,1195
0500000US21003,Allen County,21,21065,612,616,811,1010,1215
0500000US21005,Anderson County,21,22580,601,724,829,1112,1116
0500000US21007,Ballard County,21,7914,553,580,763,951,1170
0500000US21009,Barren County,21,44026,538,574,742,962,997
0500000US21011,Bath County,21,12421,538,640,742,974,1195
0500000US21013,Bell County,21,26426,638,657,742,1055,1166
0500000US21015,Boone County,21,132368,731,839,1093,1464,1645
0500000US21017,Bourbon County,21,19998,706,845,1025,1396,1615
0500000US21019,Boyd County,21,47361,648,706,829,1102,1248
0500000US21021,Boyle County,21,30090,590,618,813,1097,1327
0500000US21023,Bracken County,21,8308,731,839,1093,1464,1645
0500000US21025,Breathitt County,21,12802,538,609,742,903,999
0500000US21027,Breckinridge County,21,20283,538,646,742,952,997
0500000US21029,Bullitt County,21,80921,776,876,1052,1395,1602
0500000US21031,Butler County,21,12756,560,564,742,1055,1111
0500000US21033,Caldwell County,21,12679,538,647,742,903,997
0500000US21035,Calloway County,21,38991,695,700,922,1122,1239
0500000US21037,Campbell County,21,93608,731,839,1093,1464,1645
0500000US21039,Carlisle County,21,4738,538,579,742,903,999
0500000US21041,Carroll County,21,10691,538,657,742,1055,1192
0500000US21043,Carter County,21,26976,560,564,742,993,997
0500000US21045,Casey County,21,15968,538,654,742,985,1264
0500000US21047,Christian County,21,71470,699,758,985,1389,1678
0500000US21049,Clark County,21,36152,706,845,1025,1396,1615
0500000US21051,Clay County,21,20110,595,599,742,1055,1264
0500000US21053,Clinton County,21,10175,538,624,742,903,999
0500000US21055,Crittenden County,21,8940,538,564,742,939,999
0500000US21057,Cumberland County,21,6660,496,564,742,921,999
0500000US21059,Daviess County,21,101001,699,703,926,1223,1244
0500000US21061,Edmonson County,21,12195,738,791,941,1178,1441
0500000US21063,Elliott County,21,7461,564,591,778,987,1048
0500000US21065,Estill County,21,14187,538,564,742,903,1030
0500000US21067,Fayette County,21,322200,706,845,1025,1396,1615
0500000US21069,Fleming County,21,14519,538,619,742,927,1201
0500000US21071,Floyd County,21,35931,551,577,760,925,1026
0500000US21073,Franklin County,21,50744,638,732,909,1209,1505
0500000US21075,Fulton County,21,6064,538,635,742,1032,1264
0500000US21077,Gallatin County,21,8760,731,839,1093,1464,1645
0500000US21079,Garrard County,21,17554,570,684,786,979,1146
0500000US21081,Grant County,21,25107,614,811,916,1160,1494
0500000US21083,Graves County,21,37125,538,564,742,1043,1130
0500000US21085,Grayson County,21,26313,599,613,742,987,997
0500000US21087,Green County,21,11000,538,653,742,977,999
0500000US21089,Greenup County,21,35359,648,706,829,1102,1248
0500000US21091,Hancock County,21,8748,699,703,926,1223,1244
0500000US21093,Hardin County,21,109627,664,668,868,1189,1479
0500000US21095,Harlan County,21,26307,538,593,742,993,1150
0500000US21097,Harrison County,21,18763,538,564,742,978,997
0500000US21099,Hart County,21,18833,557,564,742,979,1071
0500000US21101,Henderson County,21,45550,691,778,973,1260,1462
0500000US21103,Henry County,21,15999,776,876,1052,1395,1602
0500000US21105,Hickman County,21,4461,538,569,742,995,999
0500000US21107,Hopkins County,21,45044,551,622,819,1072,1183
0500000US21109,Jackson County,21,13368,538,588,742,995,999
0500000US21111,Jefferson County,21,768419,776,876,1052,1395,1602
0500000US21113,Jessamine County,21,53476,706,845,1025,1396,1615
0500000US21115,Johnson County,21,22427,538,564,742,983,999
0500000US21117,Kenton County,21,166552,731,839,1093,1464,1645
0500000US21119,Knott County,21,15041,643,657,742,1017,1071
0500000US21121,Knox County,21,31288,538,564,742,983,1264
0500000US21123,Larue County,21,14269,664,668,868,1189,1479
0500000US21125,Laurel County,21,60631,558,590,769,992,1063
0500000US21127,Lawrence County,21,15604,538,564,742,1046,1138
0500000US21129,Lee County,21,7088,538,570,742,995,999
0500000US21131,Leslie County,21,10081,538,657,742,995,999
0500000US21133,Letcher County,21,21936,538,609,742,1034,1113
0500000US21135,Lewis County,21,13345,538,650,742,995,999
0500000US21137,Lincoln County,21,24493,538,564,742,903,997
0500000US21139,Livingston County,21,9172,538,577,742,910,999
0500000US21141,Logan County,21,27049,553,580,763,1037,1237
0500000US21143,Lyon County,21,8226,560,598,772,940,1315
0500000US21151,Madison County,21,65485,637,667,878,1094,1179
0500000US21153,Magoffin County,21,17333,538,577,742,926,999
0500000US21155,Marion County,21,9202,699,703,926,1223,1244
0500000US21157,Marshall County,21,92090,641,650,783,1055,1059
0500000US21159,Martin County,21,12346,538,657,742,979,999
0500000US21161,Mason County,21,19257,598,602,793,965,1065
0500000US21145,McCracken County,21,31225,611,745,843,1026,1408
0500000US21147,McCreary County,21,11421,591,619,815,992,1097
0500000US21149,McLean County,21,17122,551,641,824,1003,1110
0500000US21163,Meade County,21,28379,663,668,879,1249,1497
0500000US21165,Menifee County,21,6463,538,577,742,991,999
0500000US21167,Mercer County,21,21690,538,576,742,993,997
0500000US21169,Metcalfe County,21,10062,538,582,742,903,997
0500000US21171,Monroe County,21,10616,538,564,742,993,997
0500000US21173,Montgomery County,21,28042,542,619,747,1062,1100
0500000US21175,Morgan County,21,13270,538,564,742,982,999
0500000US21177,Muhlenberg County,21,30815,538,564,742,934,997
0500000US21179,Nelson County,21,45915,572,599,789,1119,1257
0500000US21181,Nicholas County,21,7189,538,564,742,910,1264
0500000US21183,Ohio County,21,24081,538,583,742,972,1163
0500000US21185,Oldham County,21,66508,776,876,1052,1395,1602
0500000US21187,Owen County,21,10847,538,564,742,961,1233
0500000US21189,Owsley County,21,4416,538,577,742,995,999
0500000US21191,Pendleton County,21,14587,731,839,1093,1464,1645
0500000US21193,Perry County,21,26266,563,590,776,944,1106
0500000US21195,Pike County,21,58595,560,684,772,940,1155
0500000US21197,Powell County,21,12283,566,637,781,1027,1049
0500000US21199,Pulaski County,21,64789,512,584,766,955,1048
0500000US21201,Robertson County,21,2139,538,564,742,903,999
0500000US21203,Rockcastle County,21,16795,538,564,742,1007,1065
0500000US21205,Rowan County,21,24534,558,634,770,965,1310
0500000US21207,Russell County,21,17846,538,564,742,949,997
0500000US21209,Scott County,21,55961,706,845,1025,1396,1615
0500000US21211,Shelby County,21,48100,691,742,941,1203,1392
0500000US21213,Simpson County,21,18319,630,660,869,1165,1170
0500000US21215,Spencer County,21,18945,776,876,1052,1395,1602
0500000US21217,Taylor County,21,25572,626,630,742,993,997
0500000US21219,Todd County,21,12334,538,564,742,1020,1136
0500000US21221,Trigg County,21,14569,699,758,985,1389,1678
0500000US21223,Trimble County,21,8528,538,616,745,997,1142
0500000US21225,Union County,21,14582,541,611,746,908,1002
0500000US21227,Warren County,21,130836,738,791,941,1178,1441
0500000US21229,Washington County,21,12044,563,590,776,944,1213
0500000US21231,Wayne County,21,20447,538,577,742,1055,1163
0500000US21233,Webster County,21,13021,538,564,742,905,999
0500000US21235,Whitley County,21,36252,538,588,742,918,997
0500000US21237,Wolfe County,21,7188,538,593,742,903,1039
0500000US21239,Woodford County,21,26486,706,845,1025,1396,1615
0500000US22001,Acadia County,22,62371,510,580,763,1007,1098
0500000US22003,Allen County,22,25572,567,587,740,962,1120
0500000US22005,Ascension County,22,125061,859,876,1005,1266,1644
0500000US22007,Assumption County,22,22236,707,729,823,1141,1345
0500000US22009,Avoyelles County,22,40465,583,587,773,1011,1097
0500000US22011,Beauregard County,22,37387,677,689,782,1060,1332
0500000US22013,Bienville County,22,13391,567,655,740,1052,1230
0500000US22015,Bossier County,22,126952,708,857,1009,1258,1389
0500000US22017,Caddo County,22,243243,708,857,1009,1258,1389
0500000US22019,Calcasieu County,22,202858,756,767,983,1235,1322
0500000US22021,Caldwell County,22,9959,670,675,888,1081,1193
0500000US22023,Cameron County,22,6963,756,767,983,1235,1322
0500000US22025,Catahoula County,22,9586,567,650,740,1052,1076
0500000US22027,Claiborne County,22,15854,564,567,747,909,1086
0500000US22029,Concordia County,22,19533,567,655,740,990,994
0500000US22031,De Soto County,22,27395,708,857,1009,1258,1389
0500000US22033,East Baton Rouge County,22,443158,859,876,1005,1266,1644
0500000US22035,East Carroll County,22,6947,558,562,740,1006,1090
0500000US22037,East Feliciana County,22,19228,859,876,1005,1266,1644
0500000US22039,Evangeline County,22,33491,567,592,740,933,994
0500000US22041,Franklin County,22,20109,629,633,740,946,994
0500000US22043,Grant County,22,22339,601,683,899,1219,1307
0500000US22045,Iberia County,22,70763,700,704,927,1180,1448
0500000US22047,Iberville County,22,32626,687,708,800,1137,1308
0500000US22049,Jackson County,22,15822,567,651,740,990,994
0500000US22051,Jefferson County,22,434903,848,1002,1182,1524,1770
0500000US22053,Jefferson Davis County,22,31425,605,646,740,1052,1076
0500000US22059,La Salle County,22,243692,658,871,984,1291,1670
0500000US22055,Lafayette County,22,97980,656,780,981,1266,1428
0500000US22057,Lafourche County,22,14950,558,562,740,944,1041
0500000US22061,Lincoln County,22,47118,538,663,805,1050,1371
0500000US22063,Livingston County,22,140524,859,876,1005,1266,1644
0500000US22065,Madison County,22,11137,563,566,740,1026,1247
0500000US22067,Morehouse County,22,25189,609,613,740,941,1260
0500000US22069,Natchitoches County,22,38505,570,648,853,1080,1146
0500000US22071,Orleans County,22,391249,848,1002,1182,1524,1770
0500000US22073,Ouachita County,22,154679,665,669,881,1093,1184
0500000US22075,Plaquemines County,22,23305,848,1002,1182,1524,1770
0500000US22077,Pointe Coupee County,22,21883,859,876,1005,1266,1644
0500000US22079,Rapides County,22,130376,601,683,899,1219,1307
0500000US22081,Red River County,22,8462,566,570,750,913,1058
0500000US22083,Richland County,22,20251,560,564,742,903,1149
0500000US22085,Sabine County,22,23915,540,614,808,983,1085
0500000US22087,St Bernard County,22,46694,848,1002,1182,1524,1770
0500000US22089,St Charles County,22,52856,848,1002,1182,1524,1770
0500000US22091,St Helena County,22,10227,859,876,1005,1266,1644
0500000US22093,St James County,22,21142,609,644,848,1205,1271
0500000US22095,St John the Baptist County,22,43055,848,1002,1182,1524,1770
0500000US22097,St Landry County,22,82786,558,562,740,958,1143
0500000US22099,St Martin County,22,53607,658,871,984,1291,1670
0500000US22101,St Mary County,22,50020,612,680,865,1109,1327
0500000US22103,St Tammany County,22,258447,848,1002,1182,1524,1770
0500000US22105,Tangipahoa County,22,133753,775,780,996,1212,1338
0500000US22107,Tensas County,22,4435,558,562,740,1052,1076
0500000US22109,Terrebonne County,22,111297,656,780,981,1266,1428
0500000US22111,Union County,22,22270,665,669,881,1093,1184
0500000US22113,Vermilion County,22,59787,581,722,815,1040,1095
0500000US22115,Vernon County,22,49315,725,730,961,1209,1369
0500000US22117,Washington County,22,46325,627,655,740,1052,1141
0500000US22119,Webster County,22,38813,558,562,740,999,1002
0500000US22121,West Baton Rouge County,22,26395,859,876,1005,1266,1644
0500000US22123,West Carroll County,22,10934,558,562,740,981,1076
0500000US22125,West Feliciana County,22,15441,859,876,1005,1266,1644
0500000US22127,Winn County,22,14165,567,579,740,1023,1055
0500000US23001,Androscoggin County,23,747,834,1060,1393,1576,
0500000US23003,Aroostook County,23,562,672,841,1117,1266,
0500000US23005,Cumberland County,23,1210,1394,1801,2271,2594,
0500000US23007,Franklin County,23,632,713,939,1257,1261,
0500000US23009,Hancock County,23,877,882,1036,1383,1392,
0500000US23011,Kennebec County,23,754,759,971,1203,1443,
0500000US23013,Knox County,23,738,918,1103,1419,1482,
0500000US23015,Lincoln County,23,913,918,1165,1418,1773,
0500000US23017,Oxford County,23,729,734,966,1176,1534,
0500000US23019,Penobscot County,23,747,793,1037,1303,1416,
0500000US23021,Piscataquis County,23,657,661,860,1105,1444,
0500000US23023,Sagadahoc County,23,826,1016,1236,1688,2017,
0500000US23025,Somerset County,23,717,721,920,1140,1288,
0500000US23027,Waldo County,23,891,896,1142,1390,1694,
0500000US23029,Washington County,23,651,675,889,1181,1271,
0500000US23031,York County,23,1088,1178,1486,1944,2243,
0500000US24001,Allegany County,24,560,668,838,1073,1356,
0500000US24003,Anne Arundel County,24,1082,1254,1548,2009,2298,
0500000US24005,Baltimore County,24,1082,1254,1548,2009,2298,
0500000US24510,Baltimore County,24,1589,1615,1838,2299,2742,
0500000US24009,Calvert County,24,794,800,1052,1426,1790,
0500000US24011,Caroline County,24,1082,1254,1548,2009,2298,
0500000US24013,Carroll County,24,1081,1218,1470,1789,2079,
0500000US24015,Cecil County,24,1589,1615,1838,2299,2742,
0500000US24017,Charles County,24,784,789,991,1408,1688,
